algorithm,k,c,d,i,ari,obj,t
gmm_shrunk,10,-0.1,40,10,0.128076031,-147.9794642,0.305566637
gmm_ms_shrunk,10,-0.1,40,10,0.170112629,-147.7280183,110.8151914
gmm_rs_shrunk,10,-0.1,40,10,0.238875268,-147.3049615,32.29018435
gmm_hg_shrunk,10,-0.1,40,10,0.243460969,-147.0326949,47.6839083
gmm_oas,10,-0.1,40,10,0.113206583,-146.8950831,0.205289601
gmm_ms_oas,10,-0.1,40,10,0.117881238,-145.9549362,110.7123942
gmm_rs_oas,10,-0.1,40,10,0.067689662,-145.5816812,11.45332523
gmm_hg_oas,10,-0.1,40,10,0.094977537,-144.9992774,36.55911173
gmm_ledoitwolf,10,-0.1,40,10,0.145473665,-147.0691516,0.646351294
gmm_ms_ledoitwolf,10,-0.1,40,10,0.144066486,-146.5273034,199.6301306
gmm_rs_ledoitwolf,10,-0.1,40,10,0.092098068,-146.2440875,24.25734869
gmm_hg_ledoitwolf,10,-0.1,40,10,0.006691637,-145.5526535,60.16479805
kmeans,10,-0.1,40,11,0.222694588,7.86E+06,0.023312158
kmeans_ms,10,-0.1,40,11,0.398542772,7.72E+06,17.15971092
kmeans_rs,10,-0.1,40,11,0.380630583,7.69E+06,5.7855911
kmeans_hg,10,-0.1,40,11,0.357816984,7.69E+06,6.590137218
gmm,10,-0.1,40,11,0.081186486,-147.2952981,0.457881441
gmm_ms,10,-0.1,40,11,0.044713199,-137.5986127,130.9941353
gmm_rs,10,-0.1,40,11,0.013114744,-126.3093055,23.26603813
gmm_hg,10,-0.1,40,11,0.014364707,-127.735069,25.41034242
gmm_shrunk,10,-0.1,40,11,0.087470035,-155.9546515,0.332281118
gmm_ms_shrunk,10,-0.1,40,11,0.159119522,-155.0774395,108.11787
gmm_rs_shrunk,10,-0.1,40,11,0.174217857,-154.7498683,23.07258812
gmm_hg_shrunk,10,-0.1,40,11,0.277031222,-153.568718,35.21498157
gmm_oas,10,-0.1,40,11,0.078961763,-154.5944374,0.237533981
gmm_ms_oas,10,-0.1,40,11,0.106652202,-153.1990302,98.16449417
gmm_rs_oas,10,-0.1,40,11,0.058983043,-152.3791583,25.56215782
gmm_hg_oas,10,-0.1,40,11,0.175122142,-152.1831509,35.09750719
gmm_ledoitwolf,10,-0.1,40,11,0.090648783,-155.2223869,0.471726252
gmm_ms_ledoitwolf,10,-0.1,40,11,0.190624267,-153.8535825,138.6028809
gmm_rs_ledoitwolf,10,-0.1,40,11,0.138738262,-153.8558042,36.11452475
gmm_hg_ledoitwolf,10,-0.1,40,11,0.089281153,-153.4906303,51.09603126
kmeans,10,-0.1,40,12,0.24552478,4.58E+06,0.013290338
kmeans_ms,10,-0.1,40,12,0.454861723,4.49E+06,12.56097605
kmeans_rs,10,-0.1,40,12,0.475801028,4.48E+06,4.415407784
kmeans_hg,10,-0.1,40,12,0.475841814,4.48E+06,2.787785148
gmm,10,-0.1,40,12,0.077353433,-138.9788432,0.263667223
gmm_ms,10,-0.1,40,12,0.045066774,-128.2885788,85.56826573
gmm_rs,10,-0.1,40,12,0.001724325,-122.2934982,16.8055063
gmm_hg,10,-0.1,40,12,0.0039802,-120.5253767,21.67470443
gmm_shrunk,10,-0.1,40,12,0.121030759,-147.1501016,0.259569643
gmm_ms_shrunk,10,-0.1,40,12,0.146496274,-146.8486394,102.3127213
gmm_rs_shrunk,10,-0.1,40,12,0.20259849,-146.3340727,34.11534787
gmm_hg_shrunk,10,-0.1,40,12,0.349857916,-146.0298278,41.87408854
gmm_oas,10,-0.1,40,12,0.097101145,-146.1946801,0.227234707
gmm_ms_oas,10,-0.1,40,12,0.095383153,-145.0845036,99.94171566
gmm_rs_oas,10,-0.1,40,12,0.084659623,-144.7037059,16.3457168
gmm_hg_oas,10,-0.1,40,12,0.124499677,-144.46296,25.93699382
gmm_ledoitwolf,10,-0.1,40,12,0.182903188,-146.3423925,0.589892211
gmm_ms_ledoitwolf,10,-0.1,40,12,0.122786836,-145.5336935,186.6342845
gmm_rs_ledoitwolf,10,-0.1,40,12,0.006834248,-144.7239504,37.50061722
gmm_hg_ledoitwolf,10,-0.1,40,12,0.007262567,-144.8847127,56.43016337
kmeans,10,-0.1,40,13,0.357442832,5.92E+06,0.017017997
kmeans_ms,10,-0.1,40,13,0.407442181,5.82E+06,4.563044595
kmeans_rs,10,-0.1,40,13,0.43954083,5.82E+06,1.67935597
kmeans_hg,10,-0.1,40,13,0.460927757,5.82E+06,1.4837739
gmm,10,-0.1,40,13,0.092420452,-146.3018789,0.167075378
gmm_ms,10,-0.1,40,13,0.10271426,-130.2138353,101.7728911
gmm_rs,10,-0.1,40,13,0.004318995,-123.5397973,17.57721749
gmm_hg,10,-0.1,40,13,0.006928521,-121.8880797,33.42919263
gmm_shrunk,10,-0.1,40,13,0.127009463,-152.7415641,0.266061168
gmm_ms_shrunk,10,-0.1,40,13,0.200951936,-150.788934,115.0799814
gmm_rs_shrunk,10,-0.1,40,13,0.291023825,-149.9410942,28.38862378
gmm_hg_shrunk,10,-0.1,40,13,0.406840751,-149.4536665,43.3281248
gmm_oas,10,-0.1,40,13,0.115390275,-151.5595978,0.251533745
gmm_ms_oas,10,-0.1,40,13,0.18085513,-148.5403906,109.8966807
gmm_rs_oas,10,-0.1,40,13,0.190795301,-148.0872983,27.09176768
gmm_hg_oas,10,-0.1,40,13,0.161191431,-147.9269131,40.33443193
gmm_ledoitwolf,10,-0.1,40,13,0.136246787,-151.855433,0.478438417
gmm_ms_ledoitwolf,10,-0.1,40,13,0.19225359,-149.3894535,183.2911586
gmm_rs_ledoitwolf,10,-0.1,40,13,0.193297952,-149.6150498,45.65076581
gmm_hg_ledoitwolf,10,-0.1,40,13,0.18531474,-148.7033964,85.39445256
kmeans,10,-0.1,40,14,0.30700547,6.21E+06,0.01712544
kmeans_ms,10,-0.1,40,14,0.449854566,6.11E+06,4.099003996
kmeans_rs,10,-0.1,40,14,0.431373997,6.11E+06,1.445846951
kmeans_hg,10,-0.1,40,14,0.44453217,6.11E+06,1.19979713
gmm,10,-0.1,40,14,0.045411128,-147.3682676,0.412087791
gmm_ms,10,-0.1,40,14,0.110812408,-133.2552301,114.9230368
gmm_rs,10,-0.1,40,14,0.002615954,-126.9698004,18.43963548
gmm_hg,10,-0.1,40,14,0.008480746,-126.2457963,18.06712896
gmm_shrunk,10,-0.1,40,14,0.113955115,-154.2172062,0.527595433
gmm_ms_shrunk,10,-0.1,40,14,0.179706243,-152.611295,125.3688841
gmm_rs_shrunk,10,-0.1,40,14,0.233436452,-151.9334491,30.55914025
gmm_hg_shrunk,10,-0.1,40,14,0.326674528,-151.2270204,41.4404945
gmm_oas,10,-0.1,40,14,0.06518778,-153.2367848,0.289265229
gmm_ms_oas,10,-0.1,40,14,0.112144601,-150.8826133,121.6371062
gmm_rs_oas,10,-0.1,40,14,0.128791609,-149.9430798,28.11568742
gmm_hg_oas,10,-0.1,40,14,0.125583431,-149.9783537,27.95795649
gmm_ledoitwolf,10,-0.1,40,14,0.146156732,-152.9883727,0.416392197
gmm_ms_ledoitwolf,10,-0.1,40,14,0.095965123,-151.3606981,183.2861382
gmm_rs_ledoitwolf,10,-0.1,40,14,0.131054203,-150.6973859,55.75481695
gmm_hg_ledoitwolf,10,-0.1,40,14,0.122371882,-150.780014,44.50539327
kmeans,10,-0.1,40,15,0.271603483,7.29E+06,0.026332106
kmeans_ms,10,-0.1,40,15,0.33867725,7.22E+06,8.585756415
kmeans_rs,10,-0.1,40,15,0.353441874,7.21E+06,2.725676623
kmeans_hg,10,-0.1,40,15,0.406482506,7.21E+06,2.404944622
gmm,10,-0.1,40,15,0.062005545,-143.5320481,0.310148681
gmm_ms,10,-0.1,40,15,0.03921681,-133.1116828,116.492689
gmm_rs,10,-0.1,40,15,0.018378584,-124.7854105,17.59749506
gmm_hg,10,-0.1,40,15,0.025648763,-124.7611612,104.3263066
gmm_shrunk,10,-0.1,40,15,0.115478591,-154.3215718,0.191701908
gmm_ms_shrunk,10,-0.1,40,15,0.148957594,-153.4156417,109.2470842
gmm_rs_shrunk,10,-0.1,40,15,0.141155544,-152.8904857,25.34527472
gmm_hg_shrunk,10,-0.1,40,15,0.376303873,-151.5137087,34.86016963
gmm_oas,10,-0.1,40,15,0.073970349,-152.8662537,0.211161888
gmm_ms_oas,10,-0.1,40,15,0.044381738,-151.4327849,99.4224284
gmm_rs_oas,10,-0.1,40,15,0.02830564,-150.8783028,14.11970219
gmm_hg_oas,10,-0.1,40,15,0.139305912,-150.3292672,15.3638006
gmm_ledoitwolf,10,-0.1,40,15,0.104206741,-153.5310933,0.251634457
gmm_ms_ledoitwolf,10,-0.1,40,15,0.065452286,-152.5133856,141.0888323
gmm_rs_ledoitwolf,10,-0.1,40,15,0.072094202,-151.6276683,42.57701979
gmm_hg_ledoitwolf,10,-0.1,40,15,0.029172742,-151.5327067,46.19977385
kmeans,10,-0.1,40,16,0.43009495,6.21E+06,0.025334713
kmeans_ms,10,-0.1,40,16,0.42200089,6.18E+06,15.04022414
kmeans_rs,10,-0.1,40,16,0.446595191,6.17E+06,4.750361836
kmeans_hg,10,-0.1,40,16,0.466642929,6.17E+06,4.003099934
gmm,10,-0.1,40,16,0.043572093,-141.3065068,0.17862345
gmm_ms,10,-0.1,40,16,0.093364963,-133.8394372,95.99945715
gmm_rs,10,-0.1,40,16,0.002643124,-127.1316371,14.76074423
gmm_hg,10,-0.1,40,16,0.008946221,-125.0390435,21.64701751
gmm_shrunk,10,-0.1,40,16,0.089437711,-153.1929576,0.131079586
gmm_ms_shrunk,10,-0.1,40,16,0.173399132,-152.102664,105.7567366
gmm_rs_shrunk,10,-0.1,40,16,0.172546873,-151.8657826,17.14632672
gmm_hg_shrunk,10,-0.1,40,16,0.271419389,-151.1193577,28.3445857
gmm_oas,10,-0.1,40,16,0.093197395,-151.6523594,0.163979144
gmm_ms_oas,10,-0.1,40,16,0.054722431,-150.6526999,100.8790596
gmm_rs_oas,10,-0.1,40,16,0.231374765,-148.7649101,27.448188
gmm_hg_oas,10,-0.1,40,16,0.208026529,-149.0478421,29.48393076
gmm_ledoitwolf,10,-0.1,40,16,0.076426874,-152.047391,0.5196809
gmm_ms_ledoitwolf,10,-0.1,40,16,0.251004824,-151.0432485,173.8670217
gmm_rs_ledoitwolf,10,-0.1,40,16,0.049447586,-150.6072056,29.01569471
gmm_hg_ledoitwolf,10,-0.1,40,16,0.199532319,-150.3851255,59.97800801
kmeans,10,-0.1,40,17,0.246204085,5.38E+06,0.02475447
kmeans_ms,10,-0.1,40,17,0.311139074,5.33E+06,14.29382884
kmeans_rs,10,-0.1,40,17,0.323495446,5.32E+06,4.387452684
kmeans_hg,10,-0.1,40,17,0.339564542,5.32E+06,5.002288364
gmm,10,-0.1,40,17,0.066257805,-142.3056593,0.252399881
gmm_ms,10,-0.1,40,17,0.087528151,-132.384763,96.220901
gmm_rs,10,-0.1,40,17,0.002711026,-123.4435751,17.04380947
gmm_hg,10,-0.1,40,17,0.001915473,-120.6824722,22.61596871
gmm_shrunk,10,-0.1,40,17,0.134237514,-150.9711707,0.278990982
gmm_ms_shrunk,10,-0.1,40,17,0.189161009,-149.9173384,103.2192477
gmm_rs_shrunk,10,-0.1,40,17,0.243868454,-149.171861,25.47337973
gmm_hg_shrunk,10,-0.1,40,17,0.239167228,-149.0325158,39.2455742
gmm_oas,10,-0.1,40,17,0.077986704,-149.8966342,0.287139363
gmm_ms_oas,10,-0.1,40,17,0.087362545,-148.2408885,99.3635249
gmm_rs_oas,10,-0.1,40,17,0.111225818,-147.1352865,24.84834872
gmm_hg_oas,10,-0.1,40,17,0.171561654,-147.0810019,36.21170165
gmm_ledoitwolf,10,-0.1,40,17,0.158213888,-150.0112745,0.471476588
gmm_ms_ledoitwolf,10,-0.1,40,17,0.085759819,-148.7330861,174.6299572
gmm_rs_ledoitwolf,10,-0.1,40,17,0.094470099,-148.5728534,42.73893843
gmm_hg_ledoitwolf,10,-0.1,40,17,0.094501296,-148.4429576,44.45595022
kmeans,10,-0.1,40,18,0.24290408,4.84E+06,0.012180286
kmeans_ms,10,-0.1,40,18,0.33132936,4.76E+06,12.26266178
kmeans_rs,10,-0.1,40,18,0.373636271,4.76E+06,4.000028174
kmeans_hg,10,-0.1,40,18,0.376977777,4.76E+06,4.723560877
gmm,10,-0.1,40,18,0.093836443,-138.9132792,0.256790022
gmm_ms,10,-0.1,40,18,0.011312886,-128.355503,91.31809803
gmm_rs,10,-0.1,40,18,0.00383626,-123.1939724,15.13164284
gmm_hg,10,-0.1,40,18,0.004525102,-121.6865269,96.93359632
gmm_shrunk,10,-0.1,40,18,0.12582693,-149.1758309,0.509524979
gmm_ms_shrunk,10,-0.1,40,18,0.173142467,-147.5453969,96.69927608
gmm_rs_shrunk,10,-0.1,40,18,0.243469085,-147.1119927,24.38834426
gmm_hg_shrunk,10,-0.1,40,18,0.298147287,-146.3867941,39.23392082
gmm_oas,10,-0.1,40,18,0.10600134,-147.9030181,0.223338492
gmm_ms_oas,10,-0.1,40,18,0.123096963,-145.8531907,110.6476999
gmm_rs_oas,10,-0.1,40,18,0.254236461,-144.7108153,35.74322399
gmm_hg_oas,10,-0.1,40,18,0.148533107,-144.8708138,25.97898417
gmm_ledoitwolf,10,-0.1,40,18,0.21815192,-147.9862507,1.030902054
gmm_ms_ledoitwolf,10,-0.1,40,18,0.141542174,-146.2176525,183.0194063
gmm_rs_ledoitwolf,10,-0.1,40,18,0.232591117,-146.6459796,31.82540943
gmm_hg_ledoitwolf,10,-0.1,40,18,0.097363278,-145.5724305,61.59345067
kmeans,10,-0.1,40,19,0.360849272,5.19E+06,0.070371645
kmeans_ms,10,-0.1,40,19,0.356162286,5.14E+06,13.97578227
kmeans_rs,10,-0.1,40,19,0.399631778,5.13E+06,2.762966662
kmeans_hg,10,-0.1,40,19,0.38256486,5.12E+06,4.958813547
gmm,10,-0.1,40,19,0.07204997,-141.9180818,0.215204414
gmm_ms,10,-0.1,40,19,0.083311789,-131.0410601,103.471439
gmm_rs,10,-0.1,40,19,0.003703662,-125.1414528,14.47805753
gmm_hg,10,-0.1,40,19,0.006320507,-121.9058524,18.89586253
gmm_shrunk,10,-0.1,40,19,0.107151468,-149.9354004,0.219196866
gmm_ms_shrunk,10,-0.1,40,19,0.185610469,-149.1429655,107.7125205
gmm_rs_shrunk,10,-0.1,40,19,0.229304169,-148.8750366,27.15893823
gmm_hg_shrunk,10,-0.1,40,19,0.214986555,-148.3429659,40.66847236
gmm_oas,10,-0.1,40,19,0.116993386,-148.5600236,0.334466766
gmm_ms_oas,10,-0.1,40,19,0.157406717,-147.1565861,99.1377177
gmm_rs_oas,10,-0.1,40,19,0.113374777,-146.451842,14.08514699
gmm_hg_oas,10,-0.1,40,19,0.161338505,-146.3492583,29.94940059
gmm_ledoitwolf,10,-0.1,40,19,0.117486064,-149.146799,0.412474345
gmm_ms_ledoitwolf,10,-0.1,40,19,0.158250272,-147.7129474,162.9890086
gmm_rs_ledoitwolf,10,-0.1,40,19,0.077957303,-147.789247,34.96973327
gmm_hg_ledoitwolf,10,-0.1,40,19,0.101195449,-147.3960422,60.22293966
kmeans,10,-0.1,40,20,0.221376159,9.03E+06,0.016768135
kmeans_ms,10,-0.1,40,20,0.20836828,8.98E+06,7.683317081
kmeans_rs,10,-0.1,40,20,0.118849993,8.87E+06,3.109554927
kmeans_hg,10,-0.1,40,20,0.168188463,8.93E+06,1.298382225
gmm,10,-0.1,40,20,0.042330095,-143.4884623,0.206109799
gmm_ms,10,-0.1,40,20,0.043175933,-135.2759912,307.529588
gmm_rs,10,-0.1,40,20,0.041647784,-120.7017524,20.9353439
gmm_hg,10,-0.1,40,20,0.021682008,-123.1393366,20.44989296
gmm_shrunk,10,-0.1,40,20,0.057771011,-154.1679326,0.13611671
gmm_ms_shrunk,10,-0.1,40,20,0.190171013,-153.231617,64.2913896
gmm_rs_shrunk,10,-0.1,40,20,0.166316428,-152.6254603,16.65951887
gmm_hg_shrunk,10,-0.1,40,20,0.296408455,-151.4630212,31.10199299
gmm_oas,10,-0.1,40,20,0.054776456,-151.9867469,0.14372762
gmm_ms_oas,10,-0.1,40,20,0.062735962,-151.3567215,64.49897385
gmm_rs_oas,10,-0.1,40,20,0.058236359,-150.1218093,13.30555915
gmm_hg_oas,10,-0.1,40,20,0.169233083,-149.7060989,18.75260892
gmm_ledoitwolf,10,-0.1,40,20,0.074397096,-152.9222103,0.212341167
gmm_ms_ledoitwolf,10,-0.1,40,20,0.051894828,-152.2969757,84.73294697
gmm_rs_ledoitwolf,10,-0.1,40,20,0.193864015,-152.0740632,25.29132265
gmm_hg_ledoitwolf,10,-0.1,40,20,0.072658435,-151.38667,37.34575921
kmeans,10,0.01,2,1,0.677051874,511476.4661,0.003347764
kmeans_ms,10,0.01,2,1,0.766288873,434157.7776,2.717309034
kmeans_rs,10,0.01,2,1,0.766288873,434157.7776,0.593828701
kmeans_hg,10,0.01,2,1,0.766288873,434157.7776,0.966482046
gmm,10,0.01,2,1,0.660800595,-10.16081407,0.027417304
gmm_ms,10,0.01,2,1,0.826411431,-10.12075413,6.067873156
gmm_rs,10,0.01,2,1,0.679639975,-10.13121132,1.747953062
gmm_hg,10,0.01,2,1,0.834123775,-10.11992621,1.819697598
gmm_shrunk,10,0.01,2,1,0.658322858,-10.18936462,0.010388298
gmm_ms_shrunk,10,0.01,2,1,0.848388268,-10.13550639,5.139480561
gmm_rs_shrunk,10,0.01,2,1,0.840539684,-10.13479738,2.002029244
gmm_hg_shrunk,10,0.01,2,1,0.838182793,-10.13437409,1.683156833
gmm_oas,10,0.01,2,1,0.670400913,-10.16198463,0.018600155
gmm_ms_oas,10,0.01,2,1,0.845135801,-10.12087881,5.88525798
gmm_rs_oas,10,0.01,2,1,0.679865725,-10.13149986,0.989850228
gmm_hg_oas,10,0.01,2,1,0.840911227,-10.12042699,1.847713396
gmm_ledoitwolf,10,0.01,2,1,0.657789096,-10.16125268,0.023865122
gmm_ms_ledoitwolf,10,0.01,2,1,0.843375429,-10.12073052,7.485907363
gmm_rs_ledoitwolf,10,0.01,2,1,0.682867945,-10.13133856,2.213636991
gmm_hg_ledoitwolf,10,0.01,2,1,0.841249038,-10.11999508,2.194101928
kmeans,10,0.01,2,2,0.634624905,413265.7599,0.003180561
kmeans_ms,10,0.01,2,2,0.90099876,243415.5941,2.185807556
kmeans_rs,10,0.01,2,2,0.90099876,243415.5941,0.430914819
kmeans_hg,10,0.01,2,2,0.90099876,243415.5941,0.493109475
gmm,10,0.01,2,2,0.590801237,-9.966084083,0.021226212
gmm_ms,10,0.01,2,2,0.924130388,-9.751531131,4.949765695
gmm_rs,10,0.01,2,2,0.924236029,-9.751421925,1.028379651
gmm_hg,10,0.01,2,2,0.924236029,-9.751407074,2.840892623
gmm_shrunk,10,0.01,2,2,0.683807582,-9.93771537,0.017886683
gmm_ms_shrunk,10,0.01,2,2,0.92616906,-9.760825434,4.584747619
gmm_rs_shrunk,10,0.01,2,2,0.921834103,-9.760818182,1.620102838
gmm_hg_shrunk,10,0.01,2,2,0.923992192,-9.760707024,1.220305593
gmm_oas,10,0.01,2,2,0.647417335,-9.856667501,0.033051082
gmm_ms_oas,10,0.01,2,2,0.926267934,-9.751881633,5.042417176
gmm_rs_oas,10,0.01,2,2,0.924236029,-9.751694211,1.355392093
gmm_hg_oas,10,0.01,2,2,0.926275829,-9.751667097,1.597788984
gmm_ledoitwolf,10,0.01,2,2,0.639973459,-9.859284801,0.040809518
gmm_ms_ledoitwolf,10,0.01,2,2,0.924130388,-9.75157263,6.320984794
gmm_rs_ledoitwolf,10,0.01,2,2,0.924236029,-9.751449899,3.051005971
gmm_hg_ledoitwolf,10,0.01,2,2,0.924236029,-9.751452944,3.38935986
kmeans,10,0.01,2,3,0.617172353,536139.7134,0.003292613
kmeans_ms,10,0.01,2,3,0.693969227,445565.5921,2.584970062
kmeans_rs,10,0.01,2,3,0.696009461,445534.2032,0.710746695
kmeans_hg,10,0.01,2,3,0.696009461,445534.2032,1.366599107
gmm,10,0.01,2,3,0.684342537,-10.0883264,0.024843293
gmm_ms,10,0.01,2,3,0.900407303,-9.9969893,5.438138026
gmm_rs,10,0.01,2,3,0.902681048,-9.996775339,1.283103442
gmm_hg,10,0.01,2,3,0.908995506,-9.99684457,1.125345584
gmm_shrunk,10,0.01,2,3,0.624353149,-10.18927805,0.005995673
gmm_ms_shrunk,10,0.01,2,3,0.900330301,-10.01590378,5.117373013
gmm_rs_shrunk,10,0.01,2,3,0.898319968,-10.01581313,1.7494247
gmm_hg_shrunk,10,0.01,2,3,0.89628459,-10.01588262,1.817045901
gmm_oas,10,0.01,2,3,0.781637503,-10.05617774,0.033744085
gmm_ms_oas,10,0.01,2,3,0.902558615,-9.997011921,5.644464149
gmm_rs_oas,10,0.01,2,3,0.906816065,-9.996969583,1.372341065
gmm_hg_oas,10,0.01,2,3,0.908878071,-9.997035268,1.368936159
gmm_ledoitwolf,10,0.01,2,3,0.783960395,-10.05612128,0.045091839
gmm_ms_ledoitwolf,10,0.01,2,3,0.900418025,-9.996978362,6.963888215
gmm_rs_ledoitwolf,10,0.01,2,3,0.902594994,-9.996820763,1.694908654
gmm_hg_ledoitwolf,10,0.01,2,3,0.906816065,-9.996814178,3.262663968
kmeans,10,0.01,2,4,0.741627959,226079.4076,0.004892405
kmeans_ms,10,0.01,2,4,0.890402052,168577.2637,2.50982061
kmeans_rs,10,0.01,2,4,0.890402052,168577.2637,0.521791378
kmeans_hg,10,0.01,2,4,0.890402052,168577.2637,0.623601225
gmm,10,0.01,2,4,0.750454992,-9.35700994,0.012317087
gmm_ms,10,0.01,2,4,0.816642615,-9.296405566,5.198439855
gmm_rs,10,0.01,2,4,0.92008344,-9.310567415,1.015616602
gmm_hg,10,0.01,2,4,0.92008344,-9.310583699,2.385764168
gmm_shrunk,10,0.01,2,4,0.757144202,-9.365915456,0.01239641
gmm_ms_shrunk,10,0.01,2,4,0.915784208,-9.324972953,4.592727212
gmm_rs_shrunk,10,0.01,2,4,0.916088794,-9.324239076,0.977717683
gmm_hg_shrunk,10,0.01,2,4,0.913926504,-9.324474257,1.959646411
gmm_oas,10,0.01,2,4,0.7504755,-9.357797188,0.011651816
gmm_ms_oas,10,0.01,2,4,0.922271192,-9.311116945,4.769480495
gmm_rs_oas,10,0.01,2,4,0.920288058,-9.31091602,1.446654526
gmm_hg_oas,10,0.01,2,4,0.918125632,-9.310923544,1.471557764
gmm_ledoitwolf,10,0.01,2,4,0.754152255,-9.357159414,0.014260615
gmm_ms_ledoitwolf,10,0.01,2,4,0.917920938,-9.310668893,5.774619059
gmm_rs_ledoitwolf,10,0.01,2,4,0.916133625,-9.310591539,2.115055984
gmm_hg_ledoitwolf,10,0.01,2,4,0.917920938,-9.310583923,2.238966817
kmeans,10,0.01,2,5,0.871543757,226537.034,0.002138867
kmeans_ms,10,0.01,2,5,0.863586333,226479.0311,1.751303162
kmeans_rs,10,0.01,2,5,0.861534903,226478.8879,0.407881401
kmeans_hg,10,0.01,2,5,0.861534903,226478.8879,0.624733013
gmm,10,0.01,2,5,0.845270425,-9.702262925,0.014323986
gmm_ms,10,0.01,2,5,0.900950741,-9.679326036,4.570358525
gmm_rs,10,0.01,2,5,0.894843253,-9.679352794,0.639404557
gmm_hg,10,0.01,2,5,0.898889082,-9.679263845,1.134823299
gmm_shrunk,10,0.01,2,5,0.892865439,-9.681469955,0.018109224
gmm_ms_shrunk,10,0.01,2,5,0.892819392,-9.680651952,4.301817122
gmm_rs_shrunk,10,0.01,2,5,0.894827591,-9.680450606,0.646900548
gmm_hg_shrunk,10,0.01,2,5,0.90101299,-9.680426462,1.503134178
gmm_oas,10,0.01,2,5,0.882435031,-9.685376188,0.020149325
gmm_ms_oas,10,0.01,2,5,0.896723657,-9.679635877,4.581679271
gmm_rs_oas,10,0.01,2,5,0.892727839,-9.679583616,0.650547564
gmm_hg_oas,10,0.01,2,5,0.896723657,-9.679494354,1.577541845
gmm_ledoitwolf,10,0.01,2,5,0.884049578,-9.685270802,0.025842514
gmm_ms_ledoitwolf,10,0.01,2,5,0.898799445,-9.679292579,5.871717889
gmm_rs_ledoitwolf,10,0.01,2,5,0.896851686,-9.679284544,0.80771117
gmm_hg_ledoitwolf,10,0.01,2,5,0.900950741,-9.679260572,1.77553353
kmeans,10,0.01,2,6,0.708449848,287338.0943,0.003179577
kmeans_ms,10,0.01,2,6,0.826174556,233016.2423,1.574229722
kmeans_rs,10,0.01,2,6,0.826174556,233016.2423,0.370978672
kmeans_hg,10,0.01,2,6,0.826174556,233016.2423,0.405184071
gmm,10,0.01,2,6,0.687920528,-9.765311763,0.00898681
gmm_ms,10,0.01,2,6,0.920037747,-9.611594432,4.85724921
gmm_rs,10,0.01,2,6,0.917899715,-9.611435823,1.188633375
gmm_hg,10,0.01,2,6,0.920078261,-9.611379432,1.230286135
gmm_shrunk,10,0.01,2,6,0.7888792,-9.684536282,0.017819642
gmm_ms_shrunk,10,0.01,2,6,0.922455343,-9.614349521,4.598515647
gmm_rs_shrunk,10,0.01,2,6,0.737567568,-9.642769962,1.292937214
gmm_hg_shrunk,10,0.01,2,6,0.922509913,-9.614474836,1.536148216
gmm_oas,10,0.01,2,6,0.693354456,-9.768067252,0.008166192
gmm_ms_oas,10,0.01,2,6,0.917972992,-9.612100042,5.080493308
gmm_rs_oas,10,0.01,2,6,0.920034873,-9.611503726,1.178566721
gmm_hg_oas,10,0.01,2,6,0.917980514,-9.61151124,1.324567703
gmm_ledoitwolf,10,0.01,2,6,0.691965917,-9.767353707,0.012406861
gmm_ms_ledoitwolf,10,0.01,2,6,0.920037747,-9.611694592,6.191597017
gmm_rs_ledoitwolf,10,0.01,2,6,0.919994363,-9.611428116,1.438944488
gmm_hg_ledoitwolf,10,0.01,2,6,0.922119166,-9.61137997,2.812653058
kmeans,10,0.01,2,7,0.863640156,188743.9005,0.002367348
kmeans_ms,10,0.01,2,7,0.857901015,188733.5422,1.829123029
kmeans_rs,10,0.01,2,7,0.857901015,188733.5422,0.42687296
kmeans_hg,10,0.01,2,7,0.857901015,188733.5422,0.436455061
gmm,10,0.01,2,7,0.818037886,-9.512090012,0.012722566
gmm_ms,10,0.01,2,7,0.91557983,-9.474117176,4.758457616
gmm_rs,10,0.01,2,7,0.913469599,-9.474074379,1.300728756
gmm_hg,10,0.01,2,7,0.913469599,-9.47407437,2.089881727
gmm_shrunk,10,0.01,2,7,0.910989314,-9.487832799,0.014085819
gmm_ms_shrunk,10,0.01,2,7,0.90913431,-9.487004375,4.356434004
gmm_rs_shrunk,10,0.01,2,7,0.913219562,-9.487045406,0.590231754
gmm_hg_shrunk,10,0.01,2,7,0.917472352,-9.486495924,1.308651673
gmm_oas,10,0.01,2,7,0.821924796,-9.512427513,0.010699618
gmm_ms_oas,10,0.01,2,7,0.913469599,-9.474302811,4.910480863
gmm_rs_oas,10,0.01,2,7,0.913469599,-9.474336193,0.783064595
gmm_hg_oas,10,0.01,2,7,0.913469599,-9.474231393,1.469119527
gmm_ledoitwolf,10,0.01,2,7,0.819120453,-9.512104364,0.011120577
gmm_ms_ledoitwolf,10,0.01,2,7,0.91557983,-9.474161464,6.281931501
gmm_rs_ledoitwolf,10,0.01,2,7,0.91557983,-9.47416219,0.837219006
gmm_hg_ledoitwolf,10,0.01,2,7,0.913469599,-9.474102357,1.856997615
kmeans,10,0.01,2,8,0.730329004,327587.518,0.007723039
kmeans_ms,10,0.01,2,8,0.869539419,249404.8902,2.789124479
kmeans_rs,10,0.01,2,8,0.869539419,249404.8902,0.532191223
kmeans_hg,10,0.01,2,8,0.869539419,249404.8902,0.646114738
gmm,10,0.01,2,8,0.583354029,-9.969403481,0.007707648
