algorithm,k,c,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_ms_shrunk,10,0.01,40,19,0.234609246,0.385271141,3,4,3,4,3,0.204022022,0.591955956,2.549183838,0.385271141,-151.8341229,81.11219392
gmm_oas,10,0.01,40,19,0.212353024,0.316868063,3,4,3,4,3,0.174252252,0.651495495,2.964148765,0.316868063,-152.0757267,0.607649139
gmm_rs,10,0.01,40,19,0.002356395,0.092125975,7,9,9,9,9,0.708838839,-0.417677678,2.68476604,0.092125975,-126.8625674,11.4572138
gmm_rs_ledoitwolf,10,0.01,40,19,0.412401412,0.613631003,6,6,6,6,6,0.16798999,0.66402002,1.512575334,0.613631003,-150.3772182,18.03726978
gmm_rs_oas,10,0.01,40,19,0.243580539,0.451709057,5,7,6,7,6,0.263755756,0.472488488,2.0606627,0.451709057,-149.0250847,13.27888361
gmm_rs_shrunk,10,0.01,40,19,0.366382125,0.539875273,3,5,3,5,3,0.161439439,0.677121121,1.901603871,0.539875273,-151.1030622,23.37847945
gmm_shrunk,10,0.01,40,19,0.224665183,0.324077219,3,2,3,2,3,0.167309309,0.665381381,2.951227846,0.324077219,-152.6168554,0.375936613
kmeans,10,0.01,40,19,0.596735486,0.658264846,1,9,9,1,1,0.074434434,0.851131131,1.558889259,0.658264846,6.02E+06,0.032785645
kmeans_hg,10,0.01,40,19,0.633306095,0.687937638,0,9,9,0,0,0.067259259,0.865481481,1.426938388,0.687937638,5.99E+06,5.377264033
kmeans_ms,10,0.01,40,19,0.628842966,0.686441915,0,9,9,0,0,0.068104104,0.863791792,1.433334794,0.686441915,6.00E+06,6.837190301
kmeans_rs,10,0.01,40,19,0.644786401,0.69920009,0,9,9,0,0,0.065093093,0.869813814,1.375599386,0.69920009,5.99E+06,3.328173589
gmm,10,0.01,40,20,0.142109874,0.248775566,4,5,4,5,4,0.210810811,0.578378378,3.173892862,0.248775566,-142.4906917,0.456499377
gmm_hg,10,0.01,40,20,0.00599395,0.127762373,5,9,8,9,8,0.664718719,-0.329437437,2.689875605,0.127762373,-126.73268,31.72288095
gmm_hg_ledoitwolf,10,0.01,40,20,0.196269792,0.408323332,3,7,2,7,2,0.261943944,0.476112112,2.285000538,0.408323332,-150.6556957,45.99414193
gmm_hg_oas,10,0.01,40,20,0.321635302,0.470308858,3,5,3,5,3,0.175411411,0.649177177,2.177242934,0.470308858,-150.1189438,33.31425976
gmm_hg_shrunk,10,0.01,40,20,0.482322741,0.614619978,1,3,1,3,1,0.111771772,0.776456456,1.676569587,0.614619978,-151.4230684,36.62041234
gmm_ledoitwolf,10,0.01,40,20,0.212258065,0.316546873,4,5,4,5,4,0.181373373,0.637253253,2.918567009,0.316546873,-152.3350735,0.453699339
gmm_ms,10,0.01,40,20,0.041284127,0.216195678,2,7,3,7,3,0.42754955,0.144900901,2.89022948,0.216195678,-134.4763245,54.25932892
gmm_ms_ledoitwolf,10,0.01,40,20,0.18017132,0.33614472,5,7,3,7,3,0.256002002,0.487995996,2.600290174,0.33614472,-151.4680349,74.22468678
gmm_ms_oas,10,0.01,40,20,0.281903907,0.407322638,4,5,3,5,3,0.182684685,0.634630631,2.453390624,0.407322638,-151.3691333,53.7547029
gmm_ms_shrunk,10,0.01,40,20,0.342933814,0.449041978,2,2,2,2,2,0.136946947,0.726106106,2.421476306,0.449041978,-152.7300469,59.33426764
gmm_oas,10,0.01,40,20,0.186734712,0.289515331,4,5,4,5,4,0.189311311,0.621377377,3.028010873,0.289515331,-152.0499846,0.305676033
gmm_rs,10,0.01,40,20,0.009543043,0.153825535,6,9,6,9,6,0.654446446,-0.308892893,2.620799,0.153825535,-128.1706483,11.51305042
gmm_rs_ledoitwolf,10,0.01,40,20,0.120859762,0.293971655,5,8,5,8,5,0.367147147,0.265705706,2.475986348,0.293971655,-151.6494517,17.1617784
gmm_rs_oas,10,0.01,40,20,0.221773285,0.361832201,4,7,4,7,4,0.229181181,0.541637638,2.523823589,0.361832201,-150.3322604,12.68639265
gmm_rs_shrunk,10,0.01,40,20,0.28344006,0.453929946,4,6,4,6,4,0.201123123,0.597753754,2.182552779,0.453929946,-152.4014776,15.18873163
gmm_shrunk,10,0.01,40,20,0.188716843,0.298122948,4,5,4,5,4,0.181299299,0.637401401,3.023359298,0.298122948,-153.3025297,0.203636328
kmeans,10,0.01,40,20,0.636921672,0.686686152,1,9,9,1,1,0.066238238,0.867523524,1.434519592,0.686686152,6.14E+06,0.050731357
kmeans_hg,10,0.01,40,20,0.717680511,0.744175589,0,9,9,0,0,0.051059059,0.897881882,1.174101763,0.744175589,6.08E+06,4.769654376
kmeans_ms,10,0.01,40,20,0.711915985,0.739464912,0,9,9,0,0,0.052138138,0.895723724,1.195557368,0.739464912,6.08E+06,6.606993661
kmeans_rs,10,0.01,40,20,0.719713346,0.746706456,0,9,9,0,0,0.050706707,0.898586587,1.162406803,0.746706456,6.08E+06,3.196660641
gmm,10,0.21,2,1,0.869651674,0.950925535,1,1,1,1,1,0.024898899,0.950202202,0.222264457,0.950925535,-10.10293306,0.009012321
gmm_hg,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999513793,1.659642581
gmm_hg_ledoitwolf,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999539869,1.983255074
gmm_hg_oas,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999713755,1.695329517
gmm_hg_shrunk,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-10.01439724,1.333712049
gmm_ledoitwolf,10,0.21,2,1,0.870796751,0.953240018,1,1,1,1,1,0.024700701,0.950598599,0.21174981,0.953240018,-10.10305541,0.009668123
gmm_ms,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999513829,2.054931298
gmm_ms_ledoitwolf,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.99954008,2.344528009
gmm_ms_oas,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999711757,2.043316026
gmm_ms_shrunk,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-10.01439896,1.774121754
gmm_oas,10,0.21,2,1,0.870796751,0.953240018,1,1,1,1,1,0.024700701,0.950598599,0.21174981,0.953240018,-10.10311408,0.008250948
gmm_rs,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999513752,0.948423053
gmm_rs_ledoitwolf,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999539786,1.114473045
gmm_rs_oas,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-9.999711743,1.072811671
gmm_rs_shrunk,10,0.21,2,1,0.993328848,0.992701465,0,0,0,0,0,0.001191191,0.997617618,0.033610921,0.992701465,-10.01439842,0.898581201
gmm_shrunk,10,0.21,2,1,0.86499479,0.949563114,1,1,1,1,1,0.02577978,0.94844044,0.228615518,0.949563114,-10.12480869,0.009375131
kmeans,10,0.21,2,1,0.840178838,0.92221244,1,9,9,1,1,0.030336336,0.939327327,0.35306847,0.92221244,675946.9417,0.008486209
kmeans_hg,10,0.21,2,1,0.967654869,0.973503536,0,9,9,0,0,0.005781782,0.988436436,0.121988337,0.973503536,428570.8527,2.014498743
kmeans_ms,10,0.21,2,1,0.967654869,0.973503536,0,9,9,0,0,0.005781782,0.988436436,0.121988337,0.973503536,428570.8527,2.406403393
kmeans_rs,10,0.21,2,1,0.967654869,0.973503536,0,9,9,0,0,0.005781782,0.988436436,0.121988337,0.973503536,428570.8527,1.634421009
gmm,10,0.21,2,2,0.724363631,0.862870121,2,2,2,2,2,0.055523524,0.888952953,0.60867703,0.862870121,-10.1758181,0.008191838
gmm_hg,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908821785,1.723529562
gmm_hg_ledoitwolf,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908827797,2.024508894
gmm_hg_oas,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.90888259,1.625046094
gmm_hg_shrunk,10,0.21,2,2,0.986703141,0.986009359,0,0,0,0,0,0.002374374,0.995251251,0.064428442,0.986009359,-9.912874558,1.148998744
gmm_ledoitwolf,10,0.21,2,2,0.713505624,0.856491086,2,2,2,2,2,0.057665666,0.884668669,0.637065462,0.856491086,-10.1767451,0.009754756
gmm_ms,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908824861,1.960198001
gmm_ms_ledoitwolf,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908830148,2.245094066
gmm_ms_oas,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908887013,1.934598994
gmm_ms_shrunk,10,0.21,2,2,0.986703141,0.986009359,0,0,0,0,0,0.002374374,0.995251251,0.064428442,0.986009359,-9.912873259,1.635242372
gmm_oas,10,0.21,2,2,0.708820938,0.854121002,2,2,2,2,2,0.058622623,0.882754755,0.647557364,0.854121002,-10.1780265,0.008560154
gmm_rs,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908821754,0.991943351
gmm_rs_ledoitwolf,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908827626,1.168329943
gmm_rs_oas,10,0.21,2,2,0.988889088,0.987837214,0,0,0,0,0,0.001983984,0.996032032,0.056011332,0.987837214,-9.908882406,1.002714655
gmm_rs_shrunk,10,0.21,2,2,0.986703141,0.986009359,0,0,0,0,0,0.002374374,0.995251251,0.064428442,0.986009359,-9.912846313,0.776468488
gmm_shrunk,10,0.21,2,2,0.750397298,0.88647191,2,2,2,2,2,0.051061061,0.897877878,0.502865275,0.88647191,-10.24622128,0.005614721
kmeans,10,0.21,2,2,0.829468342,0.904944473,1,9,9,1,1,0.031873874,0.936252252,0.432102292,0.904944473,571525.3254,0.012487024
kmeans_hg,10,0.21,2,2,0.984449487,0.983570623,0,9,9,0,0,0.002776777,0.994446446,0.075659259,0.983570623,293113.406,1.957266056
kmeans_ms,10,0.21,2,2,0.984449487,0.983570623,0,9,9,0,0,0.002776777,0.994446446,0.075659259,0.983570623,293113.406,2.287782262
kmeans_rs,10,0.21,2,2,0.984449487,0.983570623,0,9,9,0,0,0.002776777,0.994446446,0.075659259,0.983570623,293113.406,1.314294017
gmm,10,0.21,2,3,0.841894771,0.928174248,1,1,1,1,1,0.030468468,0.939063063,0.324692384,0.928174248,-10.1247987,0.021775701
gmm_hg,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03570644,1.763881574
gmm_hg_ledoitwolf,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03571426,1.806207934
gmm_hg_oas,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03601956,1.814185233
gmm_hg_shrunk,10,0.21,2,3,0.986670106,0.986002734,0,0,0,0,0,0.00238038,0.995239239,0.064458251,0.986002734,-10.04613178,1.504497818
gmm_ledoitwolf,10,0.21,2,3,0.838907678,0.926140475,1,1,1,1,1,0.031073073,0.937853854,0.333829272,0.926140475,-10.12477538,0.010101276
gmm_ms,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03570913,2.071667328
gmm_ms_ledoitwolf,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03572176,2.411528535
gmm_ms_oas,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03602311,2.067995132
gmm_ms_shrunk,10,0.21,2,3,0.984406042,0.983561861,0,0,0,0,0,0.002784785,0.99443043,0.075697972,0.983561861,-10.04624474,1.751454483
gmm_oas,10,0.21,2,3,0.839399728,0.926326108,1,1,1,1,1,0.030988989,0.938022022,0.33292352,0.926326108,-10.12506602,0.008835365
gmm_rs,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03570625,1.164833376
gmm_rs_ledoitwolf,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03571497,1.384335797
gmm_rs_oas,10,0.21,2,3,0.988878376,0.987834976,0,0,0,0,0,0.001985986,0.996028028,0.05602103,0.987834976,-10.03601517,1.14668608
gmm_rs_shrunk,10,0.21,2,3,0.986670106,0.986002734,0,0,0,0,0,0.00238038,0.995239239,0.064458251,0.986002734,-10.04611865,1.01933383
gmm_shrunk,10,0.21,2,3,0.850069338,0.931666986,1,1,1,1,1,0.028974975,0.94205005,0.308267803,0.931666986,-10.14472516,0.006549861
kmeans,10,0.21,2,3,0.792006953,0.893064313,1,9,9,1,1,0.039099099,0.921801802,0.485841771,0.893064313,586074.4322,0.014161559
kmeans_hg,10,0.21,2,3,0.934731172,0.959002858,0,9,9,0,0,0.011731732,0.976536537,0.188491677,0.959002858,378015.5949,1.918247835
kmeans_ms,10,0.21,2,3,0.934731172,0.959002858,0,9,9,0,0,0.011731732,0.976536537,0.188491677,0.959002858,378015.5949,2.256817341
kmeans_rs,10,0.21,2,3,0.934731172,0.959002858,0,9,9,0,0,0.011731732,0.976536537,0.188491677,0.959002858,378015.5949,1.791064459
gmm,10,0.21,2,4,0.731583319,0.882312872,2,2,2,2,2,0.05568969,0.888620621,0.52023557,0.882312872,-10.14318292,0.018210983
gmm_hg,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.783914057,1.469671966
gmm_hg_ledoitwolf,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.78392317,1.949270663
gmm_hg_oas,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.784032029,1.666783256
gmm_hg_shrunk,10,0.21,2,4,0.995537656,0.995131404,0,0,0,0,0,0.000796797,0.998406406,0.022420614,0.995131404,-9.789576513,1.210359113
gmm_ledoitwolf,10,0.21,2,4,0.731522742,0.882273184,2,2,2,2,2,0.055705706,0.888588589,0.520392534,0.882273184,-10.14343631,0.023344051
gmm_ms,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.783914119,1.963121552
gmm_ms_ledoitwolf,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.783923836,2.276606123
gmm_ms_oas,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.784043478,1.930701058
gmm_ms_shrunk,10,0.21,2,4,0.995537656,0.995131404,0,0,0,0,0,0.000796797,0.998406406,0.022420614,0.995131404,-9.789646867,1.648783461
gmm_oas,10,0.21,2,4,0.728885676,0.880688744,2,2,2,2,2,0.0563003,0.887399399,0.527314273,0.880688744,-10.14381561,0.017505098
gmm_rs,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.783913996,1.038861371
gmm_rs_ledoitwolf,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.783923435,1.145231557
gmm_rs_oas,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.7840311,1.075990432
gmm_rs_shrunk,10,0.21,2,4,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.789564142,0.87206043
gmm_shrunk,10,0.21,2,4,0.661096501,0.847893855,3,3,3,3,3,0.074636637,0.850726727,0.658389861,0.847893855,-10.3258227,0.010900234
kmeans,10,0.21,2,4,0.839750396,0.917364312,1,9,9,1,1,0.030086086,0.939827828,0.375877864,0.917364312,511278.7527,0.019780627
kmeans_hg,10,0.21,2,4,0.986772075,0.988404551,0,9,9,0,0,0.002362362,0.995275275,0.053396698,0.988404551,274819.933,1.738421483
kmeans_ms,10,0.21,2,4,0.986772075,0.988404551,0,9,9,0,0,0.002362362,0.995275275,0.053396698,0.988404551,274819.933,2.041045088
kmeans_rs,10,0.21,2,4,0.986772075,0.988404551,0,9,9,0,0,0.002362362,0.995275275,0.053396698,0.988404551,274819.933,1.137154627
gmm,10,0.21,2,5,0.79085523,0.918027222,2,2,1,2,1,0.043195195,0.91360961,0.360093901,0.918027222,-9.75128518,0.00498608
gmm_hg,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.556817026,1.543110153
gmm_hg_ledoitwolf,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.556842543,1.959376024
gmm_hg_oas,10,0.21,2,5,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.557053646,1.612210488
gmm_hg_shrunk,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.569923248,1.433663503
gmm_ledoitwolf,10,0.21,2,5,0.792310486,0.919965092,2,2,1,2,1,0.042984985,0.91403003,0.35096029,0.919965092,-9.751491121,0.005611442
gmm_ms,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.556817543,1.988308563
gmm_ms_ledoitwolf,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.556843278,2.299182023
gmm_ms_oas,10,0.21,2,5,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.55705417,2.003826058
gmm_ms_shrunk,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.569928369,1.667637397
gmm_oas,10,0.21,2,5,0.792667668,0.920816116,1,2,1,2,1,0.042968969,0.914062062,0.347053667,0.920816116,-9.751837973,0.007432728
gmm_rs,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.55681693,0.997434773
gmm_rs_ledoitwolf,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.556842481,1.187380144
gmm_rs_oas,10,0.21,2,5,0.997768808,0.997565707,0,0,0,0,0,0.000398398,0.999203203,0.011210307,0.997565707,-9.557052959,1.020110923
gmm_rs_shrunk,10,0.21,2,5,1,1,0,0,0,0,0,0,1,0,1,-9.569889925,0.969777166
gmm_shrunk,10,0.21,2,5,0.793306407,0.920774318,1,1,1,1,1,0.043617618,0.912764765,0.343665348,0.920774318,-9.781374685,0.00468549
kmeans,10,0.21,2,5,0.997768808,0.997565707,0,9,9,0,0,0.000398398,0.999203203,0.011210307,0.997565707,215598.7366,0.025506656
kmeans_hg,10,0.21,2,5,0.997768808,0.997565707,0,9,9,0,0,0.000398398,0.999203203,0.011210307,0.997565707,215598.7366,1.837446607
kmeans_ms,10,0.21,2,5,0.997768808,0.997565707,0,9,9,0,0,0.000398398,0.999203203,0.011210307,0.997565707,215598.7366,2.185327119
kmeans_rs,10,0.21,2,5,0.997768808,0.997565707,0,9,9,0,0,0.000398398,0.999203203,0.011210307,0.997565707,215598.7366,1.280540206
gmm,10,0.21,2,6,0.36323618,0.745995653,4,4,4,4,4,0.213319319,0.573361361,0.999767414,0.745995653,-10.40019091,0.005666699
gmm_hg,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.728386303,1.645262263
gmm_hg_ledoitwolf,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.72850322,1.963530417
gmm_hg_oas,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.728627714,1.774019922
gmm_hg_shrunk,10,0.21,2,6,0.993317696,0.992699278,0,0,0,0,0,0.001193193,0.997613614,0.033620921,0.992699278,-9.759009278,1.557627103
gmm_ledoitwolf,10,0.21,2,6,0.362902117,0.745841625,4,4,4,4,4,0.213393393,0.573213213,1.000580264,0.745841625,-10.40022019,0.009421802
gmm_ms,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.728386186,2.010603219
gmm_ms_ledoitwolf,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.7285098,2.294915544
gmm_ms_oas,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.728634137,1.981281398
gmm_ms_shrunk,10,0.21,2,6,0.993317696,0.992699278,0,0,0,0,0,0.001193193,0.997613614,0.033620921,0.992699278,-9.759321864,1.651958088
gmm_oas,10,0.21,2,6,0.36323618,0.746169126,4,4,4,4,4,0.213319319,0.573361361,0.998852345,0.746169126,-10.40035008,0.005416362
gmm_rs,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.728386179,1.089219328
gmm_rs_ledoitwolf,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.728508757,1.407647547
gmm_rs_oas,10,0.21,2,6,0.995548828,0.995133586,0,0,0,0,0,0.000794795,0.99841041,0.022410614,0.995133586,-9.728633169,1.198213613
gmm_rs_shrunk,10,0.21,2,6,0.993317696,0.992699278,0,0,0,0,0,0.001193193,0.997613614,0.033620921,0.992699278,-9.759035123,1.010717772
gmm_shrunk,10,0.21,2,6,0.365544297,0.7477902,4,4,4,4,4,0.212806807,0.574386386,0.990321742,0.7477902,-10.41172881,0.005377441
kmeans,10,0.21,2,6,0.597792695,0.814378542,3,9,9,3,3,0.089117117,0.821765766,0.8083441,0.814378542,1.05E+06,0.017113337
kmeans_hg,10,0.21,2,6,0.988878176,0.988432688,0,9,9,0,0,0.001985986,0.996028028,0.053268746,0.988432688,282013.1981,2.001475326
kmeans_ms,10,0.21,2,6,0.988878176,0.988432688,0,9,9,0,0,0.001985986,0.996028028,0.053268746,0.988432688,282013.1981,2.446044329
kmeans_rs,10,0.21,2,6,0.988878176,0.988432688,0,9,9,0,0,0.001985986,0.996028028,0.053268746,0.988432688,282013.1981,1.39152698
gmm,10,0.21,2,7,0.718885018,0.860223274,2,2,2,2,2,0.057507508,0.884984985,0.617693,0.860223274,-9.874104264,0.003976892
gmm_hg,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.49044215,1.810161365
gmm_hg_ledoitwolf,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.490466483,2.209608564
gmm_hg_oas,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.490595681,1.632975953
gmm_hg_shrunk,10,0.21,2,7,0.986658775,0.986000462,0,0,0,0,0,0.002382382,0.995235235,0.064468851,0.986000462,-9.505804794,1.643412533
gmm_ledoitwolf,10,0.21,2,7,0.718953108,0.860295297,2,2,2,2,2,0.057503504,0.884992993,0.617354815,0.860295297,-9.874322534,0.004434218
gmm_ms,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.490444259,2.163088037
gmm_ms_ledoitwolf,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.490467341,2.494080053
gmm_ms_oas,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.490595681,2.176472524
gmm_ms_shrunk,10,0.21,2,7,0.986658775,0.986000462,0,0,0,0,0,0.002382382,0.995235235,0.064468851,0.986000462,-9.505941648,1.760120139
gmm_oas,10,0.21,2,7,0.718337606,0.860115921,2,2,2,2,2,0.057613614,0.884772773,0.618343743,0.860115921,-9.874566844,0.003939014
gmm_rs,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.49044209,1.282587814
gmm_rs_ledoitwolf,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.490465981,1.413862557
gmm_rs_oas,10,0.21,2,7,0.991109347,0.990867009,0,0,0,0,0,0.001587588,0.996824825,0.042058338,0.990867009,-9.490594821,1.263411368
gmm_rs_shrunk,10,0.21,2,7,0.986658775,0.986000462,0,0,0,0,0,0.002382382,0.995235235,0.064468851,0.986000462,-9.505837647,1.047677822
gmm_shrunk,10,0.21,2,7,0.711138969,0.854917772,2,2,2,2,2,0.059023023,0.881953954,0.641957177,0.854917772,-9.922198701,0.003250272
kmeans,10,0.21,2,7,0.821719989,0.909346216,1,9,9,1,1,0.033435435,0.933129129,0.411929138,0.909346216,408205.0086,0.008086917
kmeans_hg,10,0.21,2,7,0.973445408,0.974406686,0,9,9,0,0,0.004742743,0.990514515,0.117854169,0.974406686,215615.8414,1.933283137
kmeans_ms,10,0.21,2,7,0.973445408,0.974406686,0,9,9,0,0,0.004742743,0.990514515,0.117854169,0.974406686,215615.8414,2.276844016
kmeans_rs,10,0.21,2,7,0.973445408,0.974406686,0,9,9,0,0,0.004742743,0.990514515,0.117854169,0.974406686,215615.8414,1.333972849
gmm,10,0.21,2,8,0.866061138,0.949751402,1,1,1,1,1,0.025541542,0.948916917,0.227843695,0.949751402,-10.11458772,0.010853763
gmm_hg,10,0.21,2,8,0.995537656,0.995131404,0,0,0,0,0,0.000796797,0.998406406,0.022420614,0.995131404,-9.928118117,2.002904416
gmm_hg_ledoitwolf,10,0.21,2,8,0.995537656,0.995131404,0,0,0,0,0,0.000796797,0.998406406,0.022420614,0.995131404,-9.928199383,2.359405547
