algorithm,k,c,d,i,ari,obj,t
gmm_rs,10,-0.1,10,18,0.31893676182652475,-37.978481193108905,4.863880611
gmm_hg,10,-0.1,10,18,0.3897805487884841,-38.15987325019527,9.613315525
gmm_shrunk,10,-0.1,10,18,0.5185108533102455,-39.394967525132884,0.05509406
gmm_ms_shrunk,10,-0.1,10,18,0.712689976997668,-39.26979429034246,10.813839591
gmm_rs_shrunk,10,-0.1,10,18,0.6245096438864545,-39.23408619384068,3.687832923
gmm_hg_shrunk,10,-0.1,10,18,0.6263976405332901,-39.23785151260019,7.061485846
gmm_oas,10,-0.1,10,18,0.5586081809334004,-39.17938632196304,0.049136258
gmm_ms_oas,10,-0.1,10,18,0.635568138273434,-39.105568588810776,12.163711743
gmm_rs_oas,10,-0.1,10,18,0.6134796642416069,-39.05949190232955,3.605819562
gmm_hg_oas,10,-0.1,10,18,0.6224882709651622,-39.06196919170075,7.871139696
gmm_ledoitwolf,10,-0.1,10,18,0.53797897239744,-39.20081907173677,0.070230328
gmm_ms_ledoitwolf,10,-0.1,10,18,0.6317302293995896,-39.104122730670724,15.789129098
gmm_rs_ledoitwolf,10,-0.1,10,18,0.6177439959287798,-39.05021439245086,4.645191129
gmm_hg_ledoitwolf,10,-0.1,10,18,0.6255559420555018,-39.06818217214841,9.725948321
kmeans,10,-0.1,20,17,0.40346058660577383,2.803691834860199e6,0.021476925
kmeans_ms,10,-0.1,20,17,0.44455102734797414,2.795637123760845e6,6.739771241
kmeans_rs,10,-0.1,20,17,0.4444076432604377,2.7917689857737753e6,3.637155673
kmeans_hg,10,-0.1,20,17,0.4452938482202886,2.7921662156804833e6,5.662670018
gmm,10,-0.1,20,17,0.2356391046851782,-77.34554895569846,0.12305966
gmm_ms,10,-0.1,20,17,0.2121475604938333,-73.70799199117693,26.016865604
gmm_rs,10,-0.1,20,17,0.10719218082873828,-70.6668301593713,7.757918144
gmm_hg,10,-0.1,20,17,0.110023216232788,-70.90827069322923,24.088466909
gmm_shrunk,10,-0.1,20,17,0.4432852792078201,-77.02526513921924,0.105398068
gmm_ms_shrunk,10,-0.1,20,17,0.46061932620850465,-76.99248177730088,22.242392174
gmm_rs_shrunk,10,-0.1,20,17,0.5960919011471149,-76.53516164281086,6.648128569
gmm_hg_shrunk,10,-0.1,20,17,0.7061170567910438,-76.48870808549542,13.877406788
gmm_oas,10,-0.1,20,17,0.2998950035221502,-77.22197119896218,0.086946856
gmm_ms_oas,10,-0.1,20,17,0.5004613528108567,-76.62905677108944,22.722809054
gmm_rs_oas,10,-0.1,20,17,0.37775141359675934,-76.2579637475633,8.281810026
gmm_hg_oas,10,-0.1,20,17,0.5645510726303794,-76.2638381361927,16.582065301
gmm_ledoitwolf,10,-0.1,20,17,0.2781966567710494,-77.32156211754945,0.107593909
gmm_ms_ledoitwolf,10,-0.1,20,17,0.32111754167871615,-76.79564523641905,30.127878213
gmm_rs_ledoitwolf,10,-0.1,20,17,0.419498680248046,-76.34615889400136,8.611168197
gmm_hg_ledoitwolf,10,-0.1,20,17,0.5706604502775467,-76.27737238828017,22.0820287
kmeans,10,-0.1,20,18,0.5393270560899708,2.3968556776291896e6,0.019691103
kmeans_ms,10,-0.1,20,18,0.5479698551852865,2.395221255031884e6,5.202574173
kmeans_rs,10,-0.1,20,18,0.5268279645443897,2.3950100073221247e6,2.961636062
kmeans_hg,10,-0.1,20,18,0.5336374077505989,2.3950883536849357e6,4.053668234
gmm,10,-0.1,20,18,0.2637908991936456,-74.95734163589883,0.140571042
gmm_ms,10,-0.1,20,18,0.29219961918465925,-72.58753483373471,26.767481827
gmm_rs,10,-0.1,20,18,0.0030071812707583166,-69.01618587795767,9.513429875
gmm_hg,10,-0.1,20,18,0.0025714480543880154,-69.32569194475383,26.30807543
gmm_shrunk,10,-0.1,20,18,0.372338791445619,-75.79313950083801,0.115538672
gmm_ms_shrunk,10,-0.1,20,18,0.6802876494055123,-75.0641876908047,22.516415064
gmm_rs_shrunk,10,-0.1,20,18,0.5735609762704343,-75.29610888763038,7.322285311
gmm_hg_shrunk,10,-0.1,20,18,0.7814841706817651,-74.87221071884964,13.280960822
gmm_oas,10,-0.1,20,18,0.2591526283170884,-75.68299465872516,0.098512158
gmm_ms_oas,10,-0.1,20,18,0.5438152028652229,-74.7640751588569,24.911420459
gmm_rs_oas,10,-0.1,20,18,0.26425872727034183,-74.97552022417922,6.215098664
gmm_hg_oas,10,-0.1,20,18,0.6834968433275364,-74.53258913442143,15.372382541
gmm_ledoitwolf,10,-0.1,20,18,0.26999306885269286,-75.71811370463217,0.107021505
gmm_ms_ledoitwolf,10,-0.1,20,18,0.5129839556242904,-74.767179027886,35.225521226
gmm_rs_ledoitwolf,10,-0.1,20,18,0.35574636005254756,-74.9275305940714,8.843321147
gmm_hg_ledoitwolf,10,-0.1,20,18,0.6601968253453963,-74.53319957426491,22.125856341
kmeans,10,-0.1,30,17,0.3507787871920374,4.030296320845035e6,0.046862591
kmeans_ms,10,-0.1,30,17,0.4489251119885816,3.988344992286473e6,7.15061985
kmeans_rs,10,-0.1,30,17,0.45901444186864143,3.984731122226443e6,3.428390226
kmeans_hg,10,-0.1,30,17,0.4386694554137704,3.9861898852862595e6,5.131096211
gmm,10,-0.1,30,17,0.11338291250300137,-112.06177825014045,0.150337004
gmm_ms,10,-0.1,30,17,0.0996208614450624,-105.2633166356508,35.287429615
gmm_rs,10,-0.1,30,17,0.004698757690667397,-98.32564953694204,6.945939431
gmm_hg,10,-0.1,30,17,0.004176567594372686,-97.97006693997393,24.579494719
gmm_shrunk,10,-0.1,30,17,0.14754986300451725,-114.45243447934236,0.199557479
gmm_ms_shrunk,10,-0.1,30,17,0.256683721373573,-113.86733482790346,32.535088599
gmm_rs_shrunk,10,-0.1,30,17,0.25368250492133065,-113.89588097469343,10.79093435
gmm_hg_shrunk,10,-0.1,30,17,0.46188404904676333,-113.03391581545664,23.324216802
gmm_oas,10,-0.1,30,17,0.12450921278199707,-114.16813866428787,0.139138492
gmm_ms_oas,10,-0.1,30,17,0.2807710722066773,-113.04318361479109,38.746954549
gmm_rs_oas,10,-0.1,30,17,0.1666934471009907,-112.31488320111791,14.052857404
gmm_hg_oas,10,-0.1,30,17,0.30841890601346456,-112.18915581504433,40.887314809
gmm_ledoitwolf,10,-0.1,30,17,0.15115164221574737,-114.21513543643485,0.275402135
gmm_ms_ledoitwolf,10,-0.1,30,17,0.26182473516893434,-113.19352318396508,52.975826171
gmm_rs_ledoitwolf,10,-0.1,30,17,0.05218895702243063,-112.75498811130615,11.09066339
gmm_hg_ledoitwolf,10,-0.1,30,17,0.18045807449146856,-112.57413273054816,48.275765691
kmeans,10,-0.1,30,18,0.27252667953733106,4.800390712659154e6,0.043671521
kmeans_ms,10,-0.1,30,18,0.37078171599699167,4.755428924985066e6,7.1222784
kmeans_rs,10,-0.1,30,18,0.3848039339018407,4.751733119365472e6,3.623185315
kmeans_hg,10,-0.1,30,18,0.3893371995531474,4.749110580800677e6,5.4926387
gmm,10,-0.1,30,18,0.08671976991339805,-115.07847136495847,0.145419954
gmm_ms,10,-0.1,30,18,0.12998555013137147,-105.84371500711485,44.910207246
gmm_rs,10,-0.1,30,18,0.0017867387993820622,-100.2147914986354,6.879205182
gmm_hg,10,-0.1,30,18,0.00477461091864732,-100.17639069602495,25.466595194
gmm_shrunk,10,-0.1,30,18,0.1625502504728522,-116.88095191241784,0.167072207
gmm_ms_shrunk,10,-0.1,30,18,0.3356316849536301,-116.051477622784,37.595315542
gmm_rs_shrunk,10,-0.1,30,18,0.336659672483703,-115.55944649632787,10.06532823
gmm_hg_shrunk,10,-0.1,30,18,0.33988605988825765,-115.34720119435002,25.077002029
gmm_oas,10,-0.1,30,18,0.13444549418671534,-116.62770179459599,0.152307625
gmm_ms_oas,10,-0.1,30,18,0.19530189275395932,-114.88964229499756,46.473447691
gmm_rs_oas,10,-0.1,30,18,0.1923217417637186,-114.51470999483993,13.037345555
gmm_hg_oas,10,-0.1,30,18,0.3937518498607697,-114.29645320403397,39.569862741
gmm_ledoitwolf,10,-0.1,30,18,0.14770947046405222,-116.64536465435177,0.226496665
gmm_ms_ledoitwolf,10,-0.1,30,18,0.15916886760051902,-115.22018941144586,59.38444301
gmm_rs_ledoitwolf,10,-0.1,30,18,0.1967616447542491,-115.24930769681312,19.933452328
gmm_hg_ledoitwolf,10,-0.1,30,18,0.26848932811572546,-114.8040989231611,50.411624464
kmeans,10,-0.1,40,17,0.1775576939317485,5.435350586870137e6,0.086312032
kmeans_ms,10,-0.1,40,17,0.27688018553372645,5.33296398542718e6,9.053032831
kmeans_rs,10,-0.1,40,17,0.32298929585638125,5.321444234191663e6,3.012012387
kmeans_hg,10,-0.1,40,17,0.29555159365534855,5.319811900383757e6,6.325977488
gmm,10,-0.1,40,17,0.08401193962321882,-143.09367582492976,0.609559615
gmm_ms,10,-0.1,40,17,0.08941914471376142,-132.39410423496648,62.08592313
gmm_rs,10,-0.1,40,17,0.001391300870605641,-126.43232102899464,15.078590403
gmm_hg,10,-0.1,40,17,0.00562280998045786,-120.56981627600862,48.096062605
gmm_shrunk,10,-0.1,40,17,0.11921335655314941,-150.41801470971413,0.338061538
gmm_ms_shrunk,10,-0.1,40,17,0.1753334980115078,-149.73761117685686,64.548031004
gmm_rs_shrunk,10,-0.1,40,17,0.1513405900598455,-149.51195658266363,21.452538394
gmm_hg_shrunk,10,-0.1,40,17,0.29847186857637537,-148.8580219377296,53.374264808
gmm_oas,10,-0.1,40,17,0.09867127647088855,-149.18063177914024,0.407143151
gmm_ms_oas,10,-0.1,40,17,0.09858071839931352,-148.25455581614622,72.790404494
gmm_rs_oas,10,-0.1,40,17,0.10356286830439099,-147.21653373694153,17.951650685
gmm_hg_oas,10,-0.1,40,17,0.17469788265845665,-147.058224147,55.341988934
gmm_ledoitwolf,10,-0.1,40,17,0.12512779200072735,-149.96978624223422,0.386634789
gmm_ms_ledoitwolf,10,-0.1,40,17,0.2261145309917969,-148.4719525250327,87.814293213
gmm_rs_ledoitwolf,10,-0.1,40,17,0.08892536694171334,-148.6738355632534,17.169305177
gmm_hg_ledoitwolf,10,-0.1,40,17,0.09484108703825257,-148.25019194720412,58.305920814
kmeans,10,-0.1,40,18,0.18283119900408337,4.809156395948654e6,0.036675095
kmeans_ms,10,-0.1,40,18,0.3219096018927102,4.769529561851262e6,7.485564128
kmeans_rs,10,-0.1,40,18,0.3237627814674313,4.75384179133725e6,3.016913485
kmeans_hg,10,-0.1,40,18,0.344437007819592,4.762318164367474e6,5.997551473
gmm,10,-0.1,40,18,0.1260240724995948,-139.097558276908,0.50064007
gmm_ms,10,-0.1,40,18,0.12522812374504358,-130.11790837129075,76.042398675
gmm_rs,10,-0.1,40,18,0.0008739638058106906,-124.15712478272526,14.997022336
gmm_hg,10,-0.1,40,18,0.005124444197672838,-121.94291128758127,48.377520244
gmm_shrunk,10,-0.1,40,18,0.12809569667967763,-148.47371467020227,0.244141403
gmm_ms_shrunk,10,-0.1,40,18,0.19363588229716766,-147.76861904127165,57.64967939
gmm_rs_shrunk,10,-0.1,40,18,0.22402822314260282,-146.9395306820296,13.768156724
gmm_hg_shrunk,10,-0.1,40,18,0.3783844323065624,-145.75072634548795,37.552147249
gmm_oas,10,-0.1,40,18,0.12735984105934722,-147.16124088390742,0.367070608
gmm_ms_oas,10,-0.1,40,18,0.11103145544131782,-145.7862035773342,61.727257591
gmm_rs_oas,10,-0.1,40,18,0.10677831282335039,-145.17528070197855,11.545039056
gmm_hg_oas,10,-0.1,40,18,0.21320095970015235,-144.94164966922173,45.800498648
gmm_ledoitwolf,10,-0.1,40,18,0.13869389231946244,-147.60330451699545,0.356244936
gmm_ms_ledoitwolf,10,-0.1,40,18,0.19906614477617862,-146.2460808568065,78.11749272
gmm_rs_ledoitwolf,10,-0.1,40,18,0.2176749097798748,-146.34914798312184,17.414625826
gmm_hg_ledoitwolf,10,-0.1,40,18,0.2634901118210794,-145.81969447743188,49.050645822
kmeans,10,0.01,2,17,0.7398115821741243,289586.5975186336,0.014195472
kmeans_ms,10,0.01,2,17,0.8759330085147718,225107.3077561912,4.005402007
kmeans_rs,10,0.01,2,17,0.8759330085147718,225107.3077561912,2.208157234
kmeans_hg,10,0.01,2,17,0.8759330085147718,225107.3077561912,3.053868917
gmm,10,0.01,2,17,0.5646090211785648,-9.896463445076447,0.01030279
gmm_ms,10,0.01,2,17,0.9046068272026753,-9.709852746477718,2.563096847
gmm_rs,10,0.01,2,17,0.896338026804789,-9.709187400861449,1.052579983
gmm_hg,10,0.01,2,17,0.906769519075176,-9.70923997443463,2.192971262
gmm_shrunk,10,0.01,2,17,0.5730326337995812,-9.90379068192476,0.008657974
gmm_ms_shrunk,10,0.01,2,17,0.9047947119006459,-9.71263915522009,2.433809661
gmm_rs_shrunk,10,0.01,2,17,0.9068614581563789,-9.712093755102927,1.040115084
gmm_hg_shrunk,10,0.01,2,17,0.9026643441525107,-9.712180590426714,1.992538256
gmm_oas,10,0.01,2,17,0.5665641600150536,-9.895997435495865,0.012533999
gmm_ms_oas,10,0.01,2,17,0.9046085409198794,-9.710242351022092,2.622162071
gmm_rs_oas,10,0.01,2,17,0.9046946648315817,-9.709361440513884,1.07785907
gmm_hg_oas,10,0.01,2,17,0.9003604440211775,-9.70946176631557,2.086762993
gmm_ledoitwolf,10,0.01,2,17,0.565865272124901,-9.896174598494387,0.011501721
gmm_ms_ledoitwolf,10,0.01,2,17,0.9046068272026753,-9.7097337489665,3.025728144
gmm_rs_ledoitwolf,10,0.01,2,17,0.9046325930823528,-9.709219082315554,1.232900665
gmm_hg_ledoitwolf,10,0.01,2,17,0.9089049238563311,-9.709285821173337,2.560963793
kmeans,10,0.01,2,18,0.8738475780579608,246587.50600903068,0.018980885
kmeans_ms,10,0.01,2,18,0.8882149518796064,246248.57473989954,3.682225289
kmeans_rs,10,0.01,2,18,0.8882149518796064,246248.57473989954,1.783575684
kmeans_hg,10,0.01,2,18,0.8882149518796064,246248.57473989954,2.949616441
gmm,10,0.01,2,18,0.6634997486262816,-9.700409627880871,0.009150213
gmm_ms,10,0.01,2,18,0.9305478301440916,-9.623652037130027,2.553973172
gmm_rs,10,0.01,2,18,0.9198222821936375,-9.623570872798004,1.215023245
gmm_hg,10,0.01,2,18,0.9283735972972228,-9.623604613188773,2.089194726
gmm_shrunk,10,0.01,2,18,0.6573547340259174,-9.725977134345287,0.010809774
gmm_ms_shrunk,10,0.01,2,18,0.9260886189427061,-9.639593862150818,2.364042495
gmm_rs_shrunk,10,0.01,2,18,0.9239341054452215,-9.639299914847928,1.071778441
gmm_hg_shrunk,10,0.01,2,18,0.9242027158416286,-9.638843117828745,1.987521543
gmm_oas,10,0.01,2,18,0.6618110082291838,-9.702208691058468,0.008325359
gmm_ms_oas,10,0.01,2,18,0.9219216326352563,-9.623927610419502,2.561621445
gmm_rs_oas,10,0.01,2,18,0.9283735972972228,-9.623737052570366,1.249480722
gmm_hg_oas,10,0.01,2,18,0.9305689970875419,-9.623759425332763,2.205477193
gmm_ledoitwolf,10,0.01,2,18,0.6640694771939966,-9.701779140629078,0.009615063
gmm_ms_ledoitwolf,10,0.01,2,18,0.9283735972972228,-9.623664755804871,2.962335065
gmm_rs_ledoitwolf,10,0.01,2,18,0.9283735972972228,-9.623605366019808,1.512023756
gmm_hg_ledoitwolf,10,0.01,2,18,0.9283735972972228,-9.623633282944544,2.411152096
kmeans,10,0.01,5,17,0.7357580136275284,582805.8600907577,0.01476859
kmeans_ms,10,0.01,5,17,0.7357276970071305,582788.6207836536,3.891804329
kmeans_rs,10,0.01,5,17,0.7335518164357935,582764.1071767944,2.981049958
kmeans_hg,10,0.01,5,17,0.7335518164357935,582764.1071767944,3.768504705
gmm,10,0.01,5,17,0.7914168411502555,-20.603228536060172,0.06818797
gmm_ms,10,0.01,5,17,0.7697863159763514,-20.54721571495915,4.952039351
gmm_rs,10,0.01,5,17,0.876468372867564,-20.559251131262286,2.148118989
gmm_hg,10,0.01,5,17,0.7770655232529702,-20.508630921823652,3.64226818
gmm_shrunk,10,0.01,5,17,0.7290797263556785,-20.712012168640822,0.035239051
gmm_ms_shrunk,10,0.01,5,17,0.8664957000709479,-20.59752890583757,4.551750629
gmm_rs_shrunk,10,0.01,5,17,0.8643421411882692,-20.59728652615568,2.334568068
gmm_hg_shrunk,10,0.01,5,17,0.8664957000709479,-20.59752244742313,3.579869789
gmm_oas,10,0.01,5,17,0.7993147755555633,-20.603312656420048,0.037744322
gmm_ms_oas,10,0.01,5,17,0.8704972106632566,-20.561081835924952,4.878255111
gmm_rs_oas,10,0.01,5,17,0.8704369192617962,-20.560816441581864,2.204348924
gmm_hg_oas,10,0.01,5,17,0.8704369192617962,-20.560924443131093,3.889101448
gmm_ledoitwolf,10,0.01,5,17,0.7926871894213762,-20.602370421530036,0.054397941
gmm_ms_ledoitwolf,10,0.01,5,17,0.8745468379358188,-20.55967912183699,6.413226218
gmm_rs_ledoitwolf,10,0.01,5,17,0.8704392440356311,-20.559540066758377,2.843861265
gmm_hg_ledoitwolf,10,0.01,5,17,0.8704369192617962,-20.559626637524005,4.528776626
kmeans,10,0.01,5,18,0.7662378281448737,503547.45690214064,0.025747383
kmeans_ms,10,0.01,5,18,0.7664353679678505,503509.92469799373,3.124863582
kmeans_rs,10,0.01,5,18,0.7664353679678505,503509.92469799373,2.123262334
kmeans_hg,10,0.01,5,18,0.7664353679678505,503509.92469799373,2.96292003
gmm,10,0.01,5,18,0.6895172405224385,-19.863068903673902,0.020086713
gmm_ms,10,0.01,5,18,0.8196286410287099,-19.52054886639357,3.977425861
gmm_rs,10,0.01,5,18,0.8066707146329194,-19.57878701454736,2.208685345
gmm_hg,10,0.01,5,18,0.8126300970496906,-19.474840002001184,3.50895707
gmm_shrunk,10,0.01,5,18,0.6269773100873124,-20.208492115562624,0.013972788
gmm_ms_shrunk,10,0.01,5,18,0.8905088507312421,-19.855360923537397,3.668856895
gmm_rs_shrunk,10,0.01,5,18,0.8882101519566166,-19.855364993334607,2.195400508
gmm_hg_shrunk,10,0.01,5,18,0.8923238776066513,-19.855847021085783,3.190725275
gmm_oas,10,0.01,5,18,0.693019435265694,-19.87909247063497,0.018691479
gmm_ms_oas,10,0.01,5,18,0.9032183504201913,-19.61100940437692,3.918798986
gmm_rs_oas,10,0.01,5,18,0.9054333465204637,-19.610769413818232,2.133570793
gmm_hg_oas,10,0.01,5,18,0.9054333465204637,-19.6107356150912,3.284549174
gmm_ledoitwolf,10,0.01,5,18,0.6949610095517431,-19.873593819989875,0.023208773
gmm_ms_ledoitwolf,10,0.01,5,18,0.9053108880406078,-19.59903294906699,5.120318339
gmm_rs_ledoitwolf,10,0.01,5,18,0.907526688632287,-19.598881853669333,2.684180223
gmm_hg_ledoitwolf,10,0.01,5,18,0.9053108880406078,-19.59886428571401,4.089220348
kmeans,10,0.01,10,17,0.7398482525619605,1.2447440985779262e6,0.01136439
kmeans_ms,10,0.01,10,17,0.7416530269833287,1.244639591461598e6,3.509031292
kmeans_rs,10,0.01,10,17,0.7416530269833287,1.244639591461598e6,2.864339662
kmeans_hg,10,0.01,10,17,0.7416530269833287,1.244639591461598e6,3.424968
gmm,10,0.01,10,17,0.61532843677405,-39.29232590962272,0.102301332
gmm_ms,10,0.01,10,17,0.7371006119060075,-38.96238795457483,8.963607353
gmm_rs,10,0.01,10,17,0.3822535970696917,-38.39771721192461,4.793363436
gmm_hg,10,0.01,10,17,0.47884967021310876,-38.45704379829728,8.319519759
gmm_shrunk,10,0.01,10,17,0.6638226944860048,-39.37699561435357,0.038399512
gmm_ms_shrunk,10,0.01,10,17,0.8768092475185877,-39.26596856944209,8.141058898
gmm_rs_shrunk,10,0.01,10,17,0.872586004984181,-39.26520367955146,3.99035609
gmm_hg_shrunk,10,0.01,10,17,0.8789418408834186,-39.26561320909455,6.001077075
gmm_oas,10,0.01,10,17,0.6229996883079368,-39.317214054283106,0.029307931
gmm_ms_oas,10,0.01,10,17,0.8747463042422807,-39.15086345847177,8.939677027
gmm_rs_oas,10,0.01,10,17,0.7761764356761172,-39.155219597859116,3.34834806
gmm_hg_oas,10,0.01,10,17,0.8747161637287123,-39.14789359492133,6.40115881
gmm_ledoitwolf,10,0.01,10,17,0.6225103366773289,-39.312792841563066,0.04032003
gmm_ms_ledoitwolf,10,0.01,10,17,0.8770926920483784,-39.1277909231982,12.123202804
gmm_rs_ledoitwolf,10,0.01,10,17,0.751324458983737,-39.13404973875216,4.481930057
gmm_hg_ledoitwolf,10,0.01,10,17,0.872827026384266,-39.12632505842267,8.231303196
kmeans,10,0.01,10,18,0.7557047552128602,1.3992792448610913e6,0.010532109
kmeans_ms,10,0.01,10,18,0.7497273810696149,1.3991734032447396e6,3.923915415
kmeans_rs,10,0.01,10,18,0.7498121712997746,1.399157342536888e6,2.989727477
kmeans_hg,10,0.01,10,18,0.7444895887155265,1.399143289727071e6,4.010779978
gmm,10,0.01,10,18,0.7196047631023021,-39.606626704215756,0.0925276
gmm_ms,10,0.01,10,18,0.6340417373611553,-39.27465377017648,8.828239349
gmm_rs,10,0.01,10,18,0.39143456896768686,-38.91157921965168,5.398910062
gmm_hg,10,0.01,10,18,0.5884231055818547,-39.098426413402834,7.342720021
gmm_shrunk,10,0.01,10,18,0.5255657064382172,-40.0587877723805,0.033760399
gmm_ms_shrunk,10,0.01,10,18,0.8661729072141875,-39.68415159737253,7.82130466
gmm_rs_shrunk,10,0.01,10,18,0.866169253767707,-39.68339455941568,3.897982958
gmm_hg_shrunk,10,0.01,10,18,0.866102092135272,-39.6835877387674,5.79836934
gmm_oas,10,0.01,10,18,0.7429700436153543,-39.6136473727346,0.058865267
gmm_ms_oas,10,0.01,10,18,0.8665070474940143,-39.52393880036688,8.852024069
gmm_rs_oas,10,0.01,10,18,0.8641284860803756,-39.5219126231649,3.577727691
gmm_hg_oas,10,0.01,10,18,0.8700490271315575,-39.521994331655144,6.035708525
gmm_ledoitwolf,10,0.01,10,18,0.6227809882797958,-39.770325565935124,0.073913159
gmm_ms_ledoitwolf,10,0.01,10,18,0.8724596749436457,-39.48282606908568,11.473698708
gmm_rs_ledoitwolf,10,0.01,10,18,0.7758362642491171,-39.529813959340444,4.818289709
gmm_hg_ledoitwolf,10,0.01,10,18,0.8682845120814332,-39.48127741136584,7.841158369
kmeans,10,0.01,20,17,0.6701570741162864,2.423920281086967e6,0.032349436
kmeans_ms,10,0.01,20,17,0.7690790196256418,2.344175444336914e6,4.549446453
kmeans_rs,10,0.01,20,17,0.7637186283317758,2.344160656945671e6,3.429239003
kmeans_hg,10,0.01,20,17,0.7654022982165931,2.34414623272026e6,4.43079202
gmm,10,0.01,20,17,0.3710533392805608,-74.79451461447374,0.192445466
gmm_ms,10,0.01,20,17,0.3413903707051996,-72.97802528772485,19.834840644
gmm_rs,10,0.01,20,17,0.16013606471415456,-69.63954302182681,8.002881439
gmm_hg,10,0.01,20,17,0.15603754468912673,-70.24078042176302,16.894010284
gmm_shrunk,10,0.01,20,17,0.4929592527538473,-75.87953332920657,0.054157478
gmm_ms_shrunk,10,0.01,20,17,0.7621534133532674,-75.07370401567661,17.634147887
gmm_rs_shrunk,10,0.01,20,17,0.6324930108654816,-75.39122055914973,6.067804539
gmm_hg_shrunk,10,0.01,20,17,0.8899777428507499,-74.94525694314287,11.204518761
gmm_oas,10,0.01,20,17,0.5625570903219097,-75.25990490202051,0.158971629
gmm_ms_oas,10,0.01,20,17,0.675452069092311,-75.02606502932302,18.146821576
gmm_rs_oas,10,0.01,20,17,0.6296661011398746,-74.82467609825899,5.828779602
gmm_hg_oas,10,0.01,20,17,0.8094802553020015,-74.71114885077922,13.247952811
gmm_ledoitwolf,10,0.01,20,17,0.5539240909961721,-75.26366194568934,0.247043852
gmm_ms_ledoitwolf,10,0.01,20,17,0.5704951471349113,-75.06515798486733,25.799524834
gmm_rs_ledoitwolf,10,0.01,20,17,0.6314143757511966,-74.8725929768039,7.375921557
gmm_hg_ledoitwolf,10,0.01,20,17,0.7588468234703037,-74.71665790530244,17.959843464
kmeans,10,0.01,20,18,0.5016916454197787,2.601121223206356e6,0.024466924
kmeans_ms,10,0.01,20,18,0.5831877332223384,2.5916383001764743e6,6.552221352
kmeans_rs,10,0.01,20,18,0.5800439683497672,2.5903630401330255e6,4.097967564
kmeans_hg,10,0.01,20,18,0.5822028826652964,2.5902428619094286e6,5.655604608
gmm,10,0.01,20,18,0.324793925671924,-75.68007315014883,0.106086868
gmm_ms,10,0.01,20,18,0.30088359845558876,-73.48975320535675,23.401546145
